PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
535403150,20,6,79.0,8910,2,0,4,2,4,2,1,20,3,3,1,1,6,6,1959,1959,4,2,4,0,0,0.0,3,2,3,3,1,5,655.0,0.0,0.0,655.0,2,5,1,1,0,0,1194,0.0,1.0,1,0,3,1,1,2,4,3,2.0,539.0,3,3,0,0,192,0,0,0,0,0,0,0,7,2006,1,11.979805470779858
908188140,160,8,24.0,2522,2,0,4,2,4,1,1,8,3,3,Twnhs,4,7,5,2004,2004,2,2,15,0,4,50.0,3,3,4,3,0,1,0.0,0.0,970.0,970.0,2,5,1,1,739,0,1709,0.0,0.0,2,0,3,1,5,0,6,1,2.0,380.0,3,3,0,40,0,0,0,0,0,0,0,0,4,2006,1,11.83138646878959
528439030,20,6,73.0,8688,2,0,4,2,4,1,1,25,3,3,1,1,7,5,2005,2005,2,2,15,0,2,228.0,3,3,4,3,2,1,0.0,0.0,1616.0,1616.0,2,5,1,1,0,0,1616,0.0,0.0,2,0,3,1,1,0,2,2,3.0,834.0,3,3,208,59,0,0,0,0,0,0,0,0,4,2006,1,12.354496960983985
903452025,30,8,0.0,6291,1,0,1,2,4,1,1,12,8,3,1,1,6,6,1930,1950,2,2,14,0,0,0.0,4,1,3,3,0,1,0.0,0.0,768.0,768.0,2,3,1,1,0,0,768,0.0,0.0,1,0,1,1,1,0,6,1,2.0,440.0,3,1,0,0,84,0,0,0,0,0,0,0,7,2008,1,11.4494636972589
905200380,30,6,0.0,17529,2,0,4,2,4,1,1,23,3,3,1,1,5,5,1924,1950,2,2,4,0,4,65.0,3,1,3,3,0,1,0.0,0.0,872.0,872.0,2,2,0,3,0,0,872,0.0,0.0,1,0,2,1,4,4,6,1,1.0,322.0,2,1,0,0,116,0,0,0,0,0,0,0,4,2006,1,11.561725152903833
903235100,30,8,60.0,6324,2,0,1,2,4,1,1,4,2,4,1,1,4,6,1927,1950,2,2,9,0,0,0.0,3,1,3,3,0,1,0.0,0.0,520.0,520.0,2,2,0,1,0,0,520,0.0,0.0,1,0,1,1,1,0,6,1,1.0,240.0,2,3,49,0,87,0,0,0,0,0,0,0,5,2008,1,11.134603622683905
535106190,90,6,80.0,11600,2,0,4,2,4,2,1,20,2,3,Duplex,4,5,5,1960,1960,2,2,9,0,2,361.0,3,2,3,3,0,3,443.0,0.0,662.0,1105.0,2,3,1,2,1169,0,2274,0.0,0.0,2,0,5,2,1,0,6,1,2.0,480.0,3,3,0,0,0,0,0,0,0,0,0,0,1,2010,1,11.946660519211651
910201050,50,8,50.0,7288,2,0,4,2,4,1,1,12,1,3,1,2,5,7,1925,2003,2,2,15,0,0,0.0,4,1,3,1,0,1,0.0,0.0,936.0,936.0,2,5,1,1,665,0,1601,0.0,0.0,2,0,3,1,1,0,0,0,0.0,0.0,0,1,0,0,0,176,0,0,0,0,0,0,9,2007,1,11.774142918254926
902301130,70,8,35.0,4571,2,1,4,2,4,1,1,21,3,3,1,4,5,7,1910,1950,2,2,9,Grvl,0,0.0,3,1,3,3,0,4,168.0,0.0,448.0,616.0,2,5,1,1,616,0,1232,0.0,0.0,1,0,3,1,1,0,6,1,2.0,480.0,2,3,280,0,143,0,0,0,0,0,0,0,6,2007,1,11.643962499267984
527214050,20,6,63.0,17423,2,0,1,2,4,3,1,26,3,3,1,1,9,5,2008,2009,4,2,15,0,4,748.0,3,3,5,3,0,6,1904.0,0.0,312.0,2216.0,2,5,1,1,0,0,2234,1.0,0.0,2,0,1,1,1,4,2,3,3.0,1166.0,3,3,0,60,0,0,0,0,0,0,0,0,7,2009,4,13.126032637428713
902300215,50,8,100.0,12665,2,1,1,2,4,1,1,21,1,3,1,2,5,8,1915,1950,2,2,16,Grvl,0,0.0,3,1,3,3,1,1,0.0,0.0,876.0,876.0,2,4,1,1,540,0,1416,0.0,0.0,1,1,4,1,1,4,6,1,3.0,720.0,3,3,418,0,194,0,0,0,0,0,0,0,6,2008,1,11.944064817531656
527425110,20,6,60.0,9000,2,0,4,2,4,4,1,20,3,3,1,1,4,7,1971,2006,2,2,15,0,0,0.0,4,2,3,3,0,5,240.0,0.0,624.0,864.0,2,4,1,1,0,0,864,0.0,0.0,1,0,3,1,1,0,6,1,2.0,576.0,3,3,200,0,0,0,0,0,0,2,0,0,7,2009,1,11.775297421715827
923203140,120,8,32.0,4500,2,0,4,2,4,4,1,15,3,3,4,1,6,5,1997,1997,4,2,15,0,2,197.0,3,3,5,3,0,6,864.0,0.0,325.0,1189.0,2,5,1,1,0,0,1189,1.0,0.0,2,0,2,1,1,0,2,2,2.0,392.0,3,3,0,122,0,0,0,0,0,0,0,0,4,2008,1,11.986055452062393
528186110,120,6,48.0,6373,2,0,4,2,4,1,1,19,3,3,4,1,9,5,2006,2006,4,2,9,0,2,572.0,3,3,5,4,0,6,415.0,0.0,1251.0,1666.0,2,5,1,1,0,0,1666,1.0,0.0,2,0,2,1,1,4,2,2,2.0,575.0,3,3,228,75,0,0,0,0,0,0,0,0,6,2006,4,12.644621081771527
531371050,20,6,67.0,10083,2,0,4,2,4,1,1,24,3,3,1,1,7,5,2003,2003,2,2,15,0,0,0.0,3,3,4,3,0,6,833.0,0.0,343.0,1176.0,2,5,1,1,0,0,1200,1.0,0.0,2,0,2,1,1,0,2,2,2.0,555.0,3,3,0,41,0,0,0,0,0,0,0,0,8,2009,1,12.127575825689417
535327200,20,6,70.0,13300,2,0,4,2,4,1,1,20,3,3,1,1,5,7,1956,2000,4,2,16,0,0,0.0,3,2,4,3,0,3,377.0,0.0,551.0,928.0,2,3,1,1,0,0,928,0.0,0.0,1,0,2,1,1,0,2,1,1.0,252.0,3,3,261,0,156,0,0,0,0,0,0,0,6,2007,1,11.790564777297387
534129370,20,6,80.0,9600,2,0,4,2,4,1,1,NWAmes,2,3,1,1,5,5,1969,1969,2,2,7,0,2,128.0,3,2,4,3,1,5,553.0,147.0,588.0,1288.0,2,3,1,1,0,0,1336,0.0,1.0,2,0,3,1,1,2,2,2,2.0,502.0,3,3,312,11,0,0,0,0,0,0,4,650,8,2009,1,12.001511614739405
533210060,160,3,30.0,3215,2,2,4,2,4,1,1,25,3,3,4,4,7,5,2004,2004,2,2,9,Pave,2,120.0,3,3,4,3,2,6,280.0,0.0,320.0,600.0,2,5,1,1,600,0,1200,0.0,0.0,2,1,2,1,1,0,6,2,2.0,480.0,3,3,0,172,0,0,0,0,0,0,0,0,4,2010,9,11.951186847493476
534127210,80,6,0.0,11104,2,0,1,2,4,1,1,NWAmes,3,3,1,8,6,6,1969,1969,2,2,9,0,0,0.0,3,2,3,3,2,6,828.0,0.0,599.0,1427.0,2,4,1,1,0,0,1427,0.0,1.0,2,0,4,1,1,0,2,2,2.0,516.0,3,3,0,0,0,0,216,0,0,0,0,0,5,2008,1,12.117246896289503
907280090,60,6,0.0,15295,2,0,3,2,4,2,1,6,3,3,1,4,7,5,1996,2002,2,2,15,0,2,254.0,3,3,4,3,1,6,762.0,0.0,98.0,860.0,2,5,1,1,780,0,1992,1.0,0.0,2,1,3,1,3,3,2,2,2.0,608.0,3,3,225,32,0,0,0,0,0,0,0,0,6,2007,1,12.259618151783465
531452260,60,6,70.0,9109,2,0,4,2,4,1,1,24,9,3,1,4,7,5,1994,1994,2,2,15,0,0,0.0,3,3,4,3,0,2,36.0,596.0,122.0,754.0,2,5,1,1,786,0,1540,1.0,0.0,2,1,3,1,1,0,2,2,2.0,495.0,3,3,140,32,0,0,0,0,0,0,0,0,10,2009,1,12.122696471358964
906226100,90,6,64.0,7018,2,0,4,3,4,1,1,24,3,3,Duplex,1,5,5,1979,1979,2,2,7,0,0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,1,0,0,1535,0.0,0.0,2,0,4,2,1,0,2,1,2.0,400.0,3,3,0,0,0,0,0,0,0,4,0,0,6,2009,1,11.685693195625964
534403410,80,6,0.0,14112,2,0,1,2,4,2,1,20,3,3,1,8,5,7,1964,1964,4,2,16,0,2,86.0,3,3,3,3,2,6,1014.0,0.0,138.0,1152.0,2,3,1,1,0,0,1152,1.0,0.0,1,0,3,1,1,4,2,2,2.0,484.0,3,3,227,0,0,0,0,0,0,0,0,0,4,2010,1,12.103491596905931
533206060,120,3,80.0,3523,2,2,1,2,4,1,1,25,3,3,4,1,8,5,2006,2007,2,2,15,Pave,4,30.0,3,3,4,3,0,6,60.0,0.0,1081.0,1141.0,2,5,1,1,0,0,1151,1.0,0.0,2,0,2,1,1,0,2,3,2.0,484.0,3,3,0,60,0,0,0,0,0,0,0,0,2,2007,4,12.019749091416921
905200350,80,6,88.0,15312,2,0,4,2,4,1,1,23,3,3,1,8,6,5,1960,1960,4,2,16,0,2,54.0,3,2,3,3,2,4,588.0,0.0,550.0,1138.0,2,5,1,1,0,0,1138,0.0,1.0,1,0,3,1,1,3,2,2,2.0,480.0,3,3,0,0,0,0,140,0,0,3,0,0,3,2009,5,11.904974309480183
534276180,20,6,74.0,7450,2,0,1,2,4,1,1,20,3,3,1,1,5,5,1956,1956,4,2,16,0,0,0.0,3,2,3,3,0,3,438.0,206.0,250.0,894.0,2,4,1,1,0,0,1074,0.0,0.0,1,0,2,1,2,4,6,1,2.0,396.0,3,3,0,72,0,0,0,0,0,2,0,0,1,2007,1,11.728044909070785
528186090,120,6,60.0,7313,2,0,4,2,4,1,1,19,3,3,4,1,9,5,2005,2005,4,2,9,0,2,246.0,3,3,5,3,0,6,1153.0,0.0,408.0,1561.0,2,5,1,1,0,0,1561,1.0,0.0,2,0,2,1,1,4,2,3,2.0,556.0,3,3,203,47,0,0,0,0,0,0,0,0,8,2007,1,12.533579815765737
528358030,60,6,83.0,10019,2,0,1,2,4,1,1,17,3,3,1,4,8,5,1995,1995,4,2,15,0,2,397.0,3,3,4,3,0,5,527.0,0.0,815.0,1342.0,2,5,1,1,1368,0,2726,0.0,0.0,2,1,4,1,1,5,2,2,3.0,725.0,3,3,307,169,168,0,0,0,0,0,0,0,6,2006,1,12.765691290604371
527214030,20,6,53.0,15401,2,0,1,4,4,3,1,26,3,3,1,1,9,5,2004,2004,4,2,15,0,2,296.0,3,3,5,3,3,6,1337.0,0.0,547.0,1884.0,2,5,1,1,0,0,1884,1.0,0.0,2,0,2,1,1,4,2,3,3.0,670.0,3,3,214,76,0,0,0,0,0,0,0,0,9,2008,1,12.866182555987908
905476170,30,6,58.0,9098,2,0,1,2,4,1,1,8,3,3,1,1,4,7,1920,2002,2,2,16,0,0,0.0,3,1,3,3,1,5,348.0,0.0,180.0,528.0,2,5,1,1,0,0,605,1.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,1,0,0,144,0,0,0,0,0,0,0,7,2007,1,11.362114203075018
533350120,20,6,103.0,16280,2,0,4,2,4,1,1,28,3,3,1,1,8,9,1976,2007,2,2,15,0,0,0.0,5,2,4,5,1,6,1044.0,382.0,0.0,1426.0,2,5,1,1,0,0,1671,1.0,0.0,3,0,3,1,1,4,2,2,2.0,550.0,3,3,280,90,0,0,0,0,0,2,0,0,5,2008,1,12.577639650232573
902477130,30,C (all),72.0,9392,2,0,4,2,4,2,1,12,3,3,1,1,3,3,1900,1950,5,2,1,0,0,0.0,2,2,2,3,0,1,0.0,0.0,245.0,245.0,2,3,0,1,0,0,797,0.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,1,0,36,94,0,0,0,0,0,0,0,9,2009,1,10.691967639914864
914474070,60,6,71.0,12209,2,0,1,2,4,3,1,15,3,3,1,4,6,5,2001,2002,2,2,15,0,0,0.0,3,3,5,3,0,5,690.0,0.0,114.0,804.0,2,5,1,1,1157,0,1961,1.0,0.0,2,1,3,1,1,3,4,3,2.0,560.0,3,3,125,192,0,0,0,0,0,0,0,0,6,2009,1,12.278397958261774
534125210,190,6,79.0,13110,2,0,1,2,4,2,1,NWAmes,5,2,2fmCon,1,5,6,1972,1972,2,2,11,0,2,144.0,3,2,4,3,0,6,962.0,0.0,191.0,1153.0,2,5,1,1,0,0,1193,1.0,0.0,2,0,2,1,1,0,2,3,2.0,501.0,3,3,140,153,0,0,0,0,0,3,0,0,7,2006,1,11.89478753335453
533223080,160,3,0.0,2651,2,0,4,2,4,4,1,25,3,3,Twnhs,4,7,5,2000,2000,2,2,9,0,0,0.0,3,3,4,3,0,6,641.0,0.0,32.0,673.0,2,5,1,1,709,0,1382,1.0,0.0,2,1,3,1,1,0,6,1,2.0,490.0,3,3,153,50,0,0,0,0,0,0,0,0,4,2006,1,12.013706813470414
903427040,50,8,60.0,8520,2,1,4,2,4,1,1,21,1,3,1,2,6,7,1916,1950,2,2,14,Grvl,0,0.0,4,1,3,3,0,3,168.0,546.0,0.0,714.0,3,3,0,1,862,0,2526,0.0,0.0,2,0,5,1,1,4,6,1,1.0,216.0,3,3,88,15,0,0,0,0,0,2,0,0,8,2007,2,11.820417517632333
526303060,20,6,0.0,39384,2,0,1,1,4,3,3,20,3,3,1,1,6,6,1957,1957,2,2,16,0,4,902.0,3,2,4,3,3,5,1110.0,0.0,595.0,1705.0,2,5,1,1,0,0,1390,1.0,0.0,1,1,1,1,2,4,2,1,2.0,550.0,3,3,0,189,0,0,0,0,0,0,0,0,10,2006,1,12.437188334739655
528188120,160,6,36.0,2628,2,0,4,2,4,1,1,19,3,3,Twnhs,4,7,5,2003,2003,2,2,15,0,4,106.0,3,3,4,3,0,1,0.0,0.0,764.0,764.0,2,5,1,1,862,0,1626,0.0,0.0,2,1,2,1,1,0,4,2,2.0,474.0,3,3,0,27,0,0,0,0,0,0,0,0,6,2010,1,12.075400019877522
902106010,70,8,57.0,6406,2,1,4,2,4,1,1,21,3,3,1,4,5,6,1939,1950,2,2,16,Grvl,0,0.0,3,1,3,3,0,5,421.0,0.0,269.0,690.0,2,3,1,2,690,0,1558,0.0,0.0,1,1,3,1,1,4,6,1,2.0,400.0,3,3,0,36,0,0,182,0,0,3,0,0,10,2009,1,11.918397239722838
534252110,20,6,0.0,12342,2,0,1,2,4,1,1,20,3,3,1,1,5,5,1960,1978,4,2,16,0,0,0.0,3,2,3,3,0,1,0.0,0.0,978.0,978.0,2,3,1,1,0,0,1422,0.0,0.0,1,0,3,1,2,3,2,2,1.0,286.0,3,3,0,0,36,0,0,0,0,2,4,600,8,2007,1,11.848690308590857
903232090,50,8,52.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,5,7,1930,1992,2,2,9,0,0,0.0,3,3,3,3,0,1,0.0,0.0,1078.0,1078.0,2,3,1,1,445,0,1573,0.0,0.0,2,0,3,1,1,4,6,1,2.0,360.0,3,2,0,0,0,0,0,0,0,0,0,0,6,2008,1,12.000897933306716
535457010,20,6,87.0,10000,2,0,1,2,4,2,1,20,3,3,1,1,6,6,1962,1962,4,2,16,0,2,261.0,3,2,3,3,0,1,0.0,0.0,1116.0,1116.0,2,3,1,1,0,0,1116,0.0,0.0,1,1,3,1,1,0,2,1,2.0,440.0,3,3,0,0,0,0,385,0,0,0,0,0,2,2010,1,11.982935344196433
905228050,20,6,0.0,9000,2,0,4,2,4,2,1,23,3,3,1,1,2,2,1947,1950,2,2,16,0,0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,1,0,0,660,0.0,0.0,1,0,2,1,3,0,0,0,0.0,0.0,0,1,0,0,100,0,0,0,0,0,0,0,6,2009,1,11.065090289695444
527354200,20,6,80.0,11088,2,0,4,2,4,1,1,NWAmes,3,3,1,1,6,5,1978,1998,2,2,7,0,2,144.0,3,3,3,3,0,5,832.0,0.0,308.0,1140.0,2,4,1,1,0,0,1707,0.0,0.0,2,0,3,1,1,3,2,3,2.0,479.0,3,3,0,0,0,0,0,0,0,0,0,0,5,2009,1,12.122696471358964
908102320,20,6,134.0,17755,2,0,4,2,4,1,1,8,3,3,1,1,5,4,1959,1959,2,2,7,0,2,132.0,3,2,3,3,0,4,176.0,0.0,1290.0,1466.0,2,3,1,1,0,0,1466,0.0,0.0,1,1,3,1,1,4,2,3,2.0,528.0,3,3,0,140,0,0,100,0,0,0,0,0,11,2006,1,11.917730355182513
533215020,120,3,0.0,4765,2,0,1,2,4,1,1,25,3,3,4,1,9,5,2000,2000,4,2,9,0,2,260.0,3,3,4,3,2,6,1027.0,0.0,587.0,1614.0,2,5,1,1,0,0,1638,1.0,0.0,2,0,2,1,1,3,2,3,2.0,495.0,3,3,230,68,0,0,0,0,0,0,0,0,7,2008,1,12.611541086966115
905226110,190,6,0.0,10532,2,0,4,2,4,2,1,5,3,3,1,1,5,3,1960,1960,1,6,11,0,4,275.0,3,2,3,3,1,3,988.0,0.0,0.0,988.0,2,4,1,1,0,0,1721,1.0,0.0,2,0,3,1,4,3,3,1,2.0,626.0,3,3,50,84,0,0,0,0,0,0,0,0,12,2008,1,11.884495917930655
907130100,60,6,65.0,15426,2,0,1,2,4,1,1,6,3,3,1,4,6,5,1997,1997,2,2,15,0,0,0.0,3,3,4,3,0,6,821.0,0.0,107.0,928.0,2,5,1,1,836,0,1764,1.0,0.0,2,1,3,1,1,0,2,2,2.0,470.0,3,3,276,99,0,0,0,0,0,3,0,0,8,2009,1,12.352339472153524
908127120,30,6,63.0,13907,2,0,4,2,4,1,1,8,3,3,1,1,5,6,1940,1969,2,2,17,0,0,0.0,3,2,3,3,0,4,290.0,0.0,706.0,996.0,2,5,1,1,0,0,996,1.0,0.0,1,0,3,1,1,4,0,0,0.0,0.0,0,3,144,0,0,0,0,0,0,0,0,0,7,2008,1,11.58989576532275
535178040,20,6,70.0,8750,2,0,4,2,4,1,1,20,3,3,1,1,5,5,1956,1956,2,2,4,0,0,0.0,3,2,3,3,0,3,435.0,202.0,565.0,1202.0,2,3,1,1,0,0,1202,0.0,1.0,1,0,3,1,1,0,2,2,1.0,304.0,3,3,0,35,120,0,0,0,0,2,0,0,11,2009,5,11.695255355062795
532377140,20,6,0.0,9945,2,0,1,2,4,1,1,23,3,3,1,1,5,5,1961,1961,4,2,16,0,2,57.0,3,2,3,3,0,3,827.0,0.0,161.0,988.0,2,3,1,1,0,0,988,1.0,0.0,1,0,3,1,1,0,6,1,2.0,572.0,3,3,0,0,0,0,0,0,0,0,0,0,10,2007,1,11.763691965388299
902106140,30,8,56.0,8960,2,1,4,2,4,1,1,21,1,3,1,1,5,6,1927,1950,2,2,17,Grvl,0,0.0,3,2,3,3,0,1,0.0,0.0,1008.0,1008.0,2,4,1,2,0,0,1028,0.0,0.0,1,0,2,1,1,4,6,1,2.0,360.0,3,3,0,0,130,0,0,0,0,0,0,0,3,2010,1,11.652696102959753
902301080,50,8,50.0,3500,2,1,4,2,4,1,1,21,3,3,1,2,5,7,1947,1950,2,2,1,Grvl,0,0.0,3,2,3,3,0,2,312.0,0.0,408.0,720.0,2,3,1,1,564,0,1284,0.0,0.0,1,1,2,1,1,0,6,1,1.0,240.0,3,3,0,35,0,0,0,0,0,1,0,0,4,2009,1,11.608244735642321
533350090,60,6,0.0,24572,2,0,1,2,4,3,1,28,3,3,1,4,9,3,1977,1977,5,2,16,0,2,1050.0,4,2,4,3,0,6,410.0,0.0,584.0,994.0,2,3,1,1,1345,0,2944,0.0,0.0,2,2,3,1,1,4,2,2,3.0,864.0,3,3,140,70,16,0,0,0,0,0,0,0,6,2008,1,11.918397239722838
528235130,60,6,74.0,9056,2,0,1,2,4,1,1,9,3,3,1,4,8,5,2004,2004,2,2,15,0,0,0.0,3,3,5,4,2,1,0.0,0.0,707.0,707.0,2,5,1,1,707,0,1414,0.0,0.0,2,1,3,1,1,4,2,3,2.0,403.0,3,3,100,35,0,0,0,0,0,0,0,0,10,2006,1,12.08954444723597
909282060,70,6,70.0,12320,2,0,1,4,4,1,1,7,3,3,1,4,7,7,1932,1990,2,2,16,0,0,0.0,3,1,3,3,0,1,0.0,0.0,637.0,637.0,2,5,1,1,650,0,1609,0.0,0.0,1,1,3,1,1,4,1,1,3.0,579.0,3,3,0,0,0,0,104,0,0,2,0,0,5,2006,1,12.20357452783082
527105060,60,6,60.0,8238,2,0,1,2,4,1,1,9,3,3,1,4,6,5,1997,1998,2,2,15,0,0,0.0,3,3,3,3,0,6,700.0,0.0,113.0,813.0,2,5,1,1,712,0,1525,1.0,0.0,2,1,3,1,1,3,2,3,2.0,400.0,3,3,421,72,0,0,0,0,0,0,0,0,5,2006,1,12.119975396053194
910205010,80,8,75.0,6000,2,0,4,2,4,1,1,12,3,3,1,8,5,5,1967,1967,4,2,7,0,0,0.0,3,2,4,3,1,3,257.0,0.0,367.0,624.0,2,5,1,1,564,0,1656,0.0,0.0,1,1,3,1,4,1,2,1,1.0,288.0,3,3,0,180,0,0,100,0,0,3,0,0,7,2008,1,11.744045122410057
527454120,120,6,24.0,2529,2,0,4,2,4,1,1,18,3,3,Twnhs,1,7,6,1977,1977,2,2,11,0,0,0.0,3,2,4,3,0,5,378.0,0.0,677.0,1055.0,2,2,1,1,0,0,1055,0.0,0.0,2,0,2,1,1,0,2,1,2.0,440.0,3,3,0,38,0,0,0,0,0,0,0,0,9,2008,1,11.908346971208951
535376060,60,6,60.0,10800,2,0,4,2,4,1,1,21,3,3,1,4,5,7,1939,2006,2,2,15,0,0,0.0,4,1,3,3,0,1,0.0,0.0,676.0,676.0,2,5,1,1,676,0,1352,0.0,1.0,2,0,4,1,1,0,6,1,2.0,720.0,3,3,187,0,128,0,0,0,0,0,0,0,8,2009,1,11.91170829631447
527454130,160,6,24.0,2349,2,0,4,2,4,1,1,18,3,3,Twnhs,4,6,5,1977,1977,2,2,11,0,0,0.0,3,2,4,3,0,5,389.0,0.0,466.0,855.0,2,3,1,1,601,0,1456,0.0,0.0,2,1,3,1,1,3,2,1,2.0,440.0,3,3,0,28,0,0,0,0,0,0,0,0,5,2009,1,11.834291315386718
533250160,120,6,32.0,10846,2,0,1,2,4,3,1,28,3,3,4,1,8,5,1993,1993,2,2,4,0,0,0.0,3,3,4,3,3,6,1619.0,0.0,100.0,1719.0,2,5,1,1,0,0,1719,2.0,0.0,1,1,1,1,1,4,2,3,2.0,473.0,3,3,122,30,0,0,0,0,0,0,0,0,5,2008,6,12.688501881189456
909100170,30,6,67.0,5604,2,0,4,2,4,1,1,8,3,3,1,1,5,6,1925,1950,2,2,14,0,0,0.0,3,2,3,3,0,3,468.0,0.0,396.0,864.0,2,3,0,2,0,0,864,1.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,3,0,0,96,0,0,0,0,0,0,0,4,2008,1,11.49273296168228
527450110,160,8,21.0,1680,2,0,4,2,4,1,1,3,3,3,Twnhs,4,6,5,1973,1973,2,2,7,0,2,359.0,3,2,3,3,0,2,458.0,0.0,25.0,483.0,2,3,1,1,504,0,987,0.0,1.0,1,1,2,1,1,0,6,1,1.0,264.0,3,3,52,0,0,0,0,0,0,0,0,0,2,2008,1,11.546369912189585
905101100,50,6,54.0,6342,2,0,4,2,4,1,1,23,2,3,1,2,5,8,1875,1996,2,2,15,0,0,0.0,4,2,3,3,0,1,0.0,0.0,780.0,780.0,2,4,0,1,240,0,1020,0.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,1,0,0,176,0,0,0,0,0,0,0,5,2010,1,11.451060699493427
528181060,120,6,34.0,4590,2,0,4,2,4,1,1,19,3,3,Twnhs,1,8,5,2006,2006,2,2,15,0,4,108.0,3,3,4,4,1,6,24.0,0.0,1530.0,1554.0,2,5,1,1,0,0,1554,0.0,0.0,2,0,2,1,1,4,2,2,2.0,627.0,3,3,156,73,0,0,0,0,0,0,0,0,8,2007,1,12.252483791602627
527210040,60,6,60.0,18062,2,0,1,4,4,3,1,26,3,3,1,4,10,5,2006,2006,4,2,6,0,2,662.0,3,3,5,3,3,1,0.0,0.0,1528.0,1528.0,2,5,1,1,1862,0,3390,0.0,0.0,3,1,5,1,1,5,4,3,3.0,758.0,3,3,204,34,0,0,0,0,0,0,0,0,9,2006,4,13.208953832485427
903426200,70,8,60.0,12900,2,1,4,2,4,1,1,21,3,3,1,4,6,8,1912,2009,2,2,16,Grvl,0,0.0,4,3,3,3,0,1,0.0,0.0,780.0,780.0,2,5,1,1,780,0,1560,0.0,0.0,1,1,3,1,1,0,0,0,0.0,0.0,0,1,344,0,0,0,168,0,0,0,0,0,5,2010,1,11.982310152711182
527276150,20,6,140.0,19138,2,0,4,2,4,2,1,9,3,3,1,1,4,5,1951,1951,2,2,15,0,0,0.0,3,2,3,3,0,2,120.0,0.0,744.0,864.0,2,5,1,1,0,0,864,0.0,0.0,1,0,2,1,1,0,6,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2010,1,11.856522261533737
528275080,60,6,0.0,8658,2,0,1,2,4,1,1,9,3,3,1,4,6,5,2000,2000,2,2,15,0,0,0.0,3,3,4,3,0,5,732.0,0.0,250.0,982.0,2,5,1,1,881,0,1889,0.0,0.0,2,1,3,1,1,3,2,3,2.0,431.0,3,3,0,0,0,0,0,0,0,0,0,0,4,2006,1,12.278397958261774
532378110,20,6,0.0,6897,2,0,1,2,4,2,1,23,3,3,1,1,5,8,1962,2010,2,2,7,0,0,0.0,4,2,3,3,0,5,659.0,0.0,381.0,1040.0,2,5,1,1,0,0,1040,1.0,0.0,1,1,3,1,1,0,6,1,1.0,260.0,3,3,0,104,0,0,0,0,0,0,0,0,4,2010,1,11.751950239425476
905452160,20,6,75.0,9525,2,0,4,2,4,1,1,8,3,3,1,1,5,7,1954,1998,2,2,17,0,0,0.0,3,2,3,3,2,4,954.0,0.0,218.0,1172.0,2,3,1,1,0,0,1172,1.0,0.0,1,0,3,1,1,0,2,3,1.0,366.0,3,3,240,0,0,0,0,0,0,0,0,0,6,2010,1,11.759793355371237
533238045,20,3,57.0,12853,2,2,1,2,4,1,1,25,3,3,1,1,8,5,2010,2010,2,2,6,Pave,0,0.0,3,3,5,1,0,6,1032.0,0.0,610.0,1642.0,2,5,1,1,0,0,1418,1.0,0.0,1,1,1,1,1,4,2,2,3.0,852.0,3,3,160,192,0,224,0,0,0,0,0,0,4,2010,4,12.498432510033044
903233180,50,8,52.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,6,6,1931,1950,2,2,16,0,0,0.0,3,1,3,2,0,2,425.0,0.0,459.0,884.0,2,3,1,2,408,0,1367,0.0,0.0,1,0,3,1,1,4,6,1,1.0,560.0,3,3,0,0,0,0,120,0,0,0,0,0,11,2007,1,11.755879486687116
908128060,85,6,64.0,7301,2,0,4,2,4,2,1,8,3,3,1,7,7,5,2003,2003,2,2,7,0,2,500.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,1,1427,0,1922,0.0,0.0,3,0,4,1,1,5,4,2,2.0,672.0,3,3,0,0,177,0,0,0,0,0,0,0,7,2009,9,12.198549416880068
