PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
909250220,50,RL,65.0,7804,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,NA,None,0.0,TA,BrkTil,TA,TA,No,BLQ,622.0,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,653,0,1981,1.0,0.0,2,0,4,1,Min2,TA,Detchd,Unf,2.0,576.0,TA,Y,431,44,0,0,0,0,NA,MnPrv,NA,0,12,2009,WD ,11.813037464800539
527356020,60,RL,80.0,16692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,NA,BrkFace,184.0,TA,CBlock,Gd,TA,No,BLQ,790.0,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392,0,2784,1.0,0.0,3,1,5,1,Typ,TA,Attchd,RFn,2.0,564.0,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,12.429220196836383
923226250,160,RM,21.0,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,NA,None,0.0,TA,CBlock,TA,TA,No,GLQ,176.0,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,0,1092,0.0,0.0,1,1,3,1,Typ,NA,NA,NA,0.0,0.0,NA,Y,200,26,0,0,0,0,NA,NA,NA,0,3,2010,WD ,11.23850177707664
535305120,20,RL,75.0,10170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,NA,BrkFace,522.0,TA,CBlock,TA,TA,No,Unf,0.0,0.0,216.0,216.0,GasA,TA,Y,SBrkr,0,0,1575,0.0,0.0,1,1,2,1,Typ,Gd,Attchd,Unf,2.0,400.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,11.951186847493476
905106140,60,RL,80.0,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,NA,Stone,143.0,TA,CBlock,TA,TA,No,ALQ,371.0,0.0,292.0,663.0,GasA,TA,Y,SBrkr,689,0,1352,0.0,0.0,1,1,4,1,Typ,NA,Attchd,Fin,1.0,299.0,TA,Y,379,36,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD ,11.970356641102999
533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,Pave,None,0.0,TA,PConc,Gd,TA,No,GLQ,368.0,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,0,1200,1.0,0.0,2,1,2,1,Typ,NA,Detchd,RFn,2.0,480.0,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,2,2010,WD ,11.915058360753719
534479300,20,RL,82.0,9888,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,NA,None,0.0,Gd,CBlock,TA,TA,No,BLQ,486.0,0.0,450.0,936.0,GasA,TA,Y,FuseA,0,0,936,0.0,0.0,1,0,2,1,Typ,NA,Attchd,Unf,1.0,240.0,TA,Y,0,0,160,0,0,0,NA,MnPrv,NA,0,3,2006,WD ,11.703554089007538
535304170,20,RL,68.0,7942,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,85.0,955.0,0.0,1040.0,GasA,TA,Y,FuseF,0,0,1040,0.0,1.0,1,0,3,1,Typ,NA,Attchd,Fin,1.0,293.0,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,11.820417517632333
527107010,60,RL,0.0,15038,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,NA,None,0.0,TA,PConc,Gd,TA,No,Rec,138.0,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,720,0,1636,0.0,0.0,2,1,3,1,Typ,TA,Attchd,Fin,2.0,386.0,TA,Y,168,84,0,0,0,0,NA,NA,NA,0,11,2008,WD ,12.06105265381003
528382020,60,RL,92.0,11764,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,NA,BrkFace,348.0,TA,PConc,Gd,TA,No,GLQ,524.0,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1106,0,2270,0.0,0.0,2,1,4,1,Typ,Gd,Attchd,Fin,3.0,671.0,TA,Y,132,57,0,0,0,0,NA,NA,NA,0,4,2010,WD ,12.577639650232573
528458130,60,FV,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,NA,None,0.0,TA,PConc,Gd,TA,Av,GLQ,64.0,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1426,0,2610,0.0,0.0,2,1,4,1,Typ,Gd,BuiltIn,Fin,2.0,550.0,TA,Y,208,364,0,0,0,0,NA,NA,NA,0,8,2007,New,12.623064399210183
905109170,20,RL,0.0,20062,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,NA,None,0.0,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,0,0,1483,1.0,0.0,1,1,1,1,Typ,TA,Attchd,RFn,2.0,690.0,TA,Y,496,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,12.506180941677357
902109160,50,RM,81.0,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,NA,None,0.0,Fa,BrkTil,TA,TA,No,Rec,360.0,0.0,576.0,936.0,GasA,Gd,N,FuseA,780,0,1740,0.0,0.0,1,0,2,1,Typ,Gd,Detchd,Unf,1.0,225.0,Fa,N,0,0,236,0,0,0,NA,NA,NA,0,6,2008,WD ,11.713831587262764
535178120,20,RL,70.0,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,172.0,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,0,0,1382,0.0,1.0,1,0,3,1,Typ,NA,Attchd,Unf,1.0,350.0,TA,Y,280,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,11.938199736300925
923202134,20,RL,70.0,8402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,ALQ,206.0,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,0,0,1120,0.0,0.0,1,0,3,1,Typ,NA,NA,NA,0.0,0.0,NA,Y,0,30,0,0,0,0,NA,NA,NA,0,12,2007,New,11.898194668458823
909252150,70,RL,63.0,4000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,BrkTil,Gd,TA,No,GLQ,246.0,0.0,285.0,531.0,GasA,TA,Y,SBrkr,531,0,1098,1.0,0.0,1,0,2,1,Typ,Gd,Detchd,Unf,1.0,216.0,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,11.908346971208951
908188150,160,RM,32.0,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,NA,Stone,117.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,732,0,1708,0.0,0.0,2,0,3,1,Maj1,NA,Detchd,Unf,2.0,380.0,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,11.775297421715827
528150040,20,RL,94.0,13615,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,NA,Stone,510.0,TA,PConc,Ex,TA,Gd,Unf,0.0,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,0,0,1802,0.0,0.0,2,1,3,1,Typ,Gd,Attchd,Fin,3.0,843.0,TA,Y,158,105,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.826651821423713
528228565,120,RL,43.0,3013,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,NA,BrkFace,145.0,TA,PConc,Gd,TA,Gd,GLQ,16.0,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,0,0,1506,0.0,0.0,2,0,2,1,Typ,Gd,Attchd,Fin,2.0,440.0,TA,Y,142,20,0,0,0,0,NA,NA,NA,0,4,2006,WD ,12.271349956195543
905453080,20,RL,44.0,17485,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,NA,Stone,96.0,TA,PConc,Gd,TA,Gd,GLQ,1346.0,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,0,0,1508,1.0,0.0,1,0,1,1,Typ,TA,Attchd,RFn,2.0,572.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,Con,12.637955706241554
914453045,20,RL,0.0,23730,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,NA,BrkFace,668.0,TA,PConc,Ex,TA,Mn,GLQ,700.0,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,0,0,2032,1.0,0.0,3,0,3,1,Typ,NA,Attchd,Fin,3.0,786.0,TA,Y,0,46,192,0,0,0,NA,NA,NA,0,9,2008,WD ,12.611541086966115
535403150,20,RL,79.0,8910,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,NA,None,0.0,TA,CBlock,TA,TA,Mn,ALQ,655.0,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,0,0,1194,0.0,1.0,1,0,3,1,Typ,Fa,BuiltIn,Fin,2.0,539.0,TA,Y,0,0,192,0,0,0,NA,NA,NA,0,7,2006,WD ,11.979805470779858
908188140,160,RM,24.0,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,NA,Stone,50.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,739,0,1709,0.0,0.0,2,0,3,1,Maj1,NA,Detchd,Unf,2.0,380.0,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,11.83138646878959
528439030,20,RL,73.0,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,NA,BrkFace,228.0,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,0,0,1616,0.0,0.0,2,0,3,1,Typ,NA,Attchd,RFn,3.0,834.0,TA,Y,208,59,0,0,0,0,NA,NA,NA,0,4,2006,WD ,12.354496960983985
903452025,30,RM,0.0,6291,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,NA,None,0.0,Gd,BrkTil,TA,TA,No,Unf,0.0,0.0,768.0,768.0,GasA,TA,Y,SBrkr,0,0,768,0.0,0.0,1,0,1,1,Typ,NA,Detchd,Unf,2.0,440.0,TA,N,0,0,84,0,0,0,NA,NA,NA,0,7,2008,WD ,11.4494636972589
905200380,30,RL,0.0,17529,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,NA,Stone,65.0,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,872.0,872.0,GasA,Fa,N,FuseF,0,0,872,0.0,0.0,1,0,2,1,Mod,Gd,Detchd,Unf,1.0,322.0,Fa,N,0,0,116,0,0,0,NA,NA,NA,0,4,2006,WD ,11.561725152903833
903235100,30,RM,60.0,6324,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,NA,None,0.0,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,520.0,520.0,GasA,Fa,N,SBrkr,0,0,520,0.0,0.0,1,0,1,1,Typ,NA,Detchd,Unf,1.0,240.0,Fa,Y,49,0,87,0,0,0,NA,NA,NA,0,5,2008,WD ,11.134603622683905
535106190,90,RL,80.0,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,NA,BrkFace,361.0,TA,CBlock,TA,TA,No,Rec,443.0,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1169,0,2274,0.0,0.0,2,0,5,2,Typ,NA,Detchd,Unf,2.0,480.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,WD ,11.946660519211651
910201050,50,RM,50.0,7288,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,NA,None,0.0,Gd,BrkTil,TA,Po,No,Unf,0.0,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,665,0,1601,0.0,0.0,2,0,3,1,Typ,NA,NA,NA,0.0,0.0,NA,N,0,0,0,176,0,0,NA,NA,NA,0,9,2007,WD ,11.774142918254926
902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,Grvl,None,0.0,TA,BrkTil,TA,TA,No,BLQ,168.0,0.0,448.0,616.0,GasA,Ex,Y,SBrkr,616,0,1232,0.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,2.0,480.0,Fa,Y,280,0,143,0,0,0,NA,NA,NA,0,6,2007,WD ,11.643962499267984
527214050,20,RL,63.0,17423,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,NA,Stone,748.0,TA,PConc,Ex,TA,No,GLQ,1904.0,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,0,0,2234,1.0,0.0,2,0,1,1,Typ,Gd,Attchd,Fin,3.0,1166.0,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,7,2009,New,13.126032637428713
902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Grvl,None,0.0,TA,BrkTil,TA,TA,Mn,Unf,0.0,0.0,876.0,876.0,GasA,Gd,Y,SBrkr,540,0,1416,0.0,0.0,1,1,4,1,Typ,Gd,Detchd,Unf,3.0,720.0,TA,Y,418,0,194,0,0,0,NA,NA,NA,0,6,2008,WD ,11.944064817531656
527425110,20,RL,60.0,9000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,NA,None,0.0,Gd,CBlock,TA,TA,No,ALQ,240.0,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,0,0,864,0.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,2.0,576.0,TA,Y,200,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,11.775297421715827
923203140,120,RM,32.0,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,NA,BrkFace,197.0,TA,PConc,Ex,TA,No,GLQ,864.0,0.0,325.0,1189.0,GasA,Ex,Y,SBrkr,0,0,1189,1.0,0.0,2,0,2,1,Typ,NA,Attchd,RFn,2.0,392.0,TA,Y,0,122,0,0,0,0,NA,NA,NA,0,4,2008,WD ,11.986055452062393
528186110,120,RL,48.0,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,NA,BrkFace,572.0,TA,PConc,Ex,Gd,No,GLQ,415.0,0.0,1251.0,1666.0,GasA,Ex,Y,SBrkr,0,0,1666,1.0,0.0,2,0,2,1,Typ,Gd,Attchd,RFn,2.0,575.0,TA,Y,228,75,0,0,0,0,NA,NA,NA,0,6,2006,New,12.644621081771527
531371050,20,RL,67.0,10083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,833.0,0.0,343.0,1176.0,GasA,Ex,Y,SBrkr,0,0,1200,1.0,0.0,2,0,2,1,Typ,NA,Attchd,RFn,2.0,555.0,TA,Y,0,41,0,0,0,0,NA,NA,NA,0,8,2009,WD ,12.127575825689417
535327200,20,RL,70.0,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,NA,None,0.0,TA,CBlock,Gd,TA,No,Rec,377.0,0.0,551.0,928.0,GasA,TA,Y,SBrkr,0,0,928,0.0,0.0,1,0,2,1,Typ,NA,Attchd,Unf,1.0,252.0,TA,Y,261,0,156,0,0,0,NA,NA,NA,0,6,2007,WD ,11.790564777297387
534129370,20,RL,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,NA,BrkFace,128.0,TA,CBlock,Gd,TA,Mn,ALQ,553.0,147.0,588.0,1288.0,GasA,TA,Y,SBrkr,0,0,1336,0.0,1.0,2,0,3,1,Typ,Fa,Attchd,RFn,2.0,502.0,TA,Y,312,11,0,0,0,0,NA,NA,Shed,650,8,2009,WD ,12.001511614739405
533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,Pave,BrkFace,120.0,TA,PConc,Gd,TA,Av,GLQ,280.0,0.0,320.0,600.0,GasA,Ex,Y,SBrkr,600,0,1200,0.0,0.0,2,1,2,1,Typ,NA,Detchd,RFn,2.0,480.0,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,4,2010,ConLD,11.951186847493476
534127210,80,RL,0.0,11104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,Av,GLQ,828.0,0.0,599.0,1427.0,GasA,Gd,Y,SBrkr,0,0,1427,0.0,1.0,2,0,4,1,Typ,NA,Attchd,RFn,2.0,516.0,TA,Y,0,0,0,0,216,0,NA,NA,NA,0,5,2008,WD ,12.117246896289503
907280090,60,RL,0.0,15295,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,NA,BrkFace,254.0,TA,PConc,Gd,TA,Mn,GLQ,762.0,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,780,0,1992,1.0,0.0,2,1,3,1,Min2,TA,Attchd,RFn,2.0,608.0,TA,Y,225,32,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.259618151783465
531452260,60,RL,70.0,9109,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,LwQ,36.0,596.0,122.0,754.0,GasA,Ex,Y,SBrkr,786,0,1540,1.0,0.0,2,1,3,1,Typ,NA,Attchd,RFn,2.0,495.0,TA,Y,140,32,0,0,0,0,NA,NA,NA,0,10,2009,WD ,12.122696471358964
906226100,90,RL,64.0,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,NA,None,0.0,TA,Slab,NA,NA,NA,NA,0.0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,0,0,1535,0.0,0.0,2,0,4,2,Typ,NA,Attchd,Unf,2.0,400.0,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD ,11.685693195625964
534403410,80,RL,0.0,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,NA,BrkFace,86.0,TA,PConc,TA,TA,Av,GLQ,1014.0,0.0,138.0,1152.0,GasA,TA,Y,SBrkr,0,0,1152,1.0,0.0,1,0,3,1,Typ,Gd,Attchd,RFn,2.0,484.0,TA,Y,227,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,12.103491596905931
533206060,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,Pave,Stone,30.0,TA,PConc,Gd,TA,No,GLQ,60.0,0.0,1081.0,1141.0,GasA,Ex,Y,SBrkr,0,0,1151,1.0,0.0,2,0,2,1,Typ,NA,Attchd,Fin,2.0,484.0,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,2,2007,New,12.019749091416921
905200350,80,RL,88.0,15312,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,NA,BrkFace,54.0,TA,CBlock,TA,TA,Av,BLQ,588.0,0.0,550.0,1138.0,GasA,Ex,Y,SBrkr,0,0,1138,0.0,1.0,1,0,3,1,Typ,TA,Attchd,RFn,2.0,480.0,TA,Y,0,0,0,0,140,0,NA,MnPrv,NA,0,3,2009,COD,11.904974309480183
534276180,20,RL,74.0,7450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,438.0,206.0,250.0,894.0,GasA,Gd,Y,SBrkr,0,0,1074,0.0,0.0,1,0,2,1,Min1,Gd,Detchd,Unf,2.0,396.0,TA,Y,0,72,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,11.728044909070785
528186090,120,RL,60.0,7313,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,NA,BrkFace,246.0,TA,PConc,Ex,TA,No,GLQ,1153.0,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,0,0,1561,1.0,0.0,2,0,2,1,Typ,Gd,Attchd,Fin,2.0,556.0,TA,Y,203,47,0,0,0,0,NA,NA,NA,0,8,2007,WD ,12.533579815765737
528358030,60,RL,83.0,10019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,NA,BrkFace,397.0,TA,PConc,Gd,TA,No,ALQ,527.0,0.0,815.0,1342.0,GasA,Ex,Y,SBrkr,1368,0,2726,0.0,0.0,2,1,4,1,Typ,Ex,Attchd,RFn,3.0,725.0,TA,Y,307,169,168,0,0,0,NA,NA,NA,0,6,2006,WD ,12.765691290604371
527214030,20,RL,53.0,15401,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,NA,BrkFace,296.0,TA,PConc,Ex,TA,Gd,GLQ,1337.0,0.0,547.0,1884.0,GasA,Ex,Y,SBrkr,0,0,1884,1.0,0.0,2,0,2,1,Typ,Gd,Attchd,Fin,3.0,670.0,TA,Y,214,76,0,0,0,0,NA,NA,NA,0,9,2008,WD ,12.866182555987908
905476170,30,RL,58.0,9098,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,BrkTil,TA,TA,Mn,ALQ,348.0,0.0,180.0,528.0,GasA,Ex,Y,SBrkr,0,0,605,1.0,0.0,1,0,2,1,Typ,NA,NA,NA,0.0,0.0,NA,N,0,0,144,0,0,0,NA,NA,NA,0,7,2007,WD ,11.362114203075018
533350120,20,RL,103.0,16280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,NA,None,0.0,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,382.0,0.0,1426.0,GasA,Ex,Y,SBrkr,0,0,1671,1.0,0.0,3,0,3,1,Typ,Gd,Attchd,RFn,2.0,550.0,TA,Y,280,90,0,0,0,0,NA,GdWo,NA,0,5,2008,WD ,12.577639650232573
902477130,30,C (all),72.0,9392,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,NA,None,0.0,Fa,CBlock,Fa,TA,No,Unf,0.0,0.0,245.0,245.0,GasA,TA,N,SBrkr,0,0,797,0.0,0.0,1,0,2,1,Typ,NA,NA,NA,0.0,0.0,NA,N,0,36,94,0,0,0,NA,NA,NA,0,9,2009,WD ,10.691967639914864
